id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end	required
40002008016	40002008	小孩子	y				y
40002008017	40002008	，	y	y			n
40002008018	40002008	寻到	y				y
40002008019	40002008	了	y				y
40002008020	40002008	就	y				y
40002008021	40002008	来	y				y
40002008022	40002008	报信	y				y
40002008023	40002008	，	y	y			n
40002008024	40002008	我	y				y
40002008025	40002008	也	y				y
40002008026	40002008	好	y				y
40002008027	40002008	去	y				y
40002008028	40002008	拜	y				y
40002008029	40002008	他	y				y
40002008030	40002008	。	y	y			n
40002008031	40002008	」		y			n
40002009001	40002009	他们	y				y
40002009002	40002009	听见	y				y
40002009003	40002009	王	y				y
40002009004	40002009	的话	y				y
40002009005	40002009	就	y				y
40002009006	40002009	去	y				y
40002009007	40002009	了	y				y
40002009008	40002009	。	y	y			n
40002009009	40002009	在	y				y
40002009010	40002009	东方	y				y
40002009011	40002009	所	y				y
40002009012	40002009	看见	y				y
40002009013	40002009	的	y				y
40002009014	40002009	那	y				y
40002009015	40002009	星	y				y
40002009016	40002009	忽然	y				y
40002009017	40002009	在	y				y
40002009018	40002009	他们	y				y
40002009019	40002009	前头	y				y
40002009020	40002009	行	y				y
40002009021	40002009	，	y	y			n
40002009022	40002009	直行	y				y
40002009023	40002009	到	y				y
40002009024	40002009	小孩子	y				y
40002009025	40002009	的	y				y
40002009026	40002009	地方	y				y
40002009027	40002009	，	y	y			n
40002009028	40002009	就	y				y
40002009029	40002009	在	y				y
40002009030	40002009	上头	y				y
40002009031	40002009	停住	y				y
40002009032	40002009	了	y				y
40002009033	40002009	。		y			n
40002010001	40002010	他们	y				y
40002010002	40002010	看见	y				y
40002010003	40002010	那	y				y
40002010004	40002010	星	y				y
40002010005	40002010	，	y	y			n
40002010006	40002010	就	y				y
40002010007	40002010	大大	y				y
40002010008	40002010	地	y				y
40002010009	40002010	欢喜	y				y
40002010010	40002010	；		y			n
40002011001	40002011	进	y				y
40002011002	40002011	了	y				y
40002011003	40002011	房子	y				y
40002011004	40002011	，	y	y			n
40002011005	40002011	看见	y				y
40002011006	40002011	小孩子	y				y
40002011007	40002011	和	y				y
40002011008	40002011	他	y				y
40002011009	40002011	母亲	y				y
40002011010	40002011	马利亚	y				y
40002011011	40002011	，	y	y			n
40002011012	40002011	就	y				y
40002011013	40002011	俯伏	y				y
40002011014	40002011	拜	y				y
40002011015	40002011	那	y				y
40002011016	40002011	小孩子	y				y
40002011017	40002011	，	y	y			n
40002011018	40002011	揭开	y				y
40002011019	40002011	宝盒	y				y
40002011020	40002011	，	y	y			n
40002011021	40002011	拿	y				y
40002011022	40002011	黄金	y				y
40002011023	40002011	、	y	y			n
40002011024	40002011	乳香	y				y
40002011025	40002011	、	y	y			n
40002011026	40002011	没药	y				y
40002011027	40002011	为	y				y
40002011028	40002011	礼物	y				y
40002011029	40002011	献给	y				y
40002011030	40002011	他	y				y
40002011031	40002011	。		y			n
40002012001	40002012	博士	y				y
40002012002	40002012	因为	y				y
40002012003	40002012	在	y				y
40002012004	40002012	梦	y				y
40002012005	40002012	中	y				y
40002012006	40002012	被	y				y
40002012007	40002012	主	y				y
40002012008	40002012	指示	y				y
40002012009	40002012	不要	y				y
40002012010	40002012	回去	y				y
40002012011	40002012	见	y				y
40002012012	40002012	希律	y				y
40002012013	40002012	，	y	y			n
40002012014	40002012	就	y				y
40002012015	40002012	从	y				y
40002012016	40002012	别的	y				y
40002012017	40002012	路	y				y
40002012018	40002012	回	y				y
40002012019	40002012	本地	y				y
40002012020	40002012	去	y				y
40002012021	40002012	了	y				y
40002012022	40002012	。		y			n
40002013001	40002013	他们	y				y
40002013002	40002013	去	y				y
40002013003	40002013	后	y				y
40002013004	40002013	，	y	y			n
40002013005	40002013	有	y				y
40002013006	40002013	主	y				y
40002013007	40002013	的	y				y
40002013008	40002013	使者	y				y
40002013009	40002013	向	y				y
40002013010	40002013	约瑟	y				y
40002013011	40002013	梦	y				y
40002013012	40002013	中	y				y
40002013013	40002013	显现	y				y
40002013014	40002013	，	y	y			n
40002013015	40002013	说	y				y
40002013016	40002013	：	y	y			n
40002013017	40002013	「	y	y			n
40002013018	40002013	起来	y				y
40002013019	40002013	！	y	y			n
40002013020	40002013	带着	y				y
40002013021	40002013	小孩子	y				y
40002013022	40002013	同	y				y
40002013023	40002013	他	y				y
40002013024	40002013	母亲	y				y
40002013025	40002013	逃往	y				y
40002013026	40002013	埃及	y				y
40002013027	40002013	，	y	y			n
40002013028	40002013	住	y				y
40002013029	40002013	在那里	y				y
40002013030	40002013	，	y	y			n
40002013031	40002013	等	y				y
40002013032	40002013	我	y				y
40002013033	40002013	吩咐	y				y
40002013034	40002013	你	y				y
40002013035	40002013	；	y	y			n
40002013036	40002013	因为	y				y
40002013037	40002013	希律	y				y
40002013038	40002013	必	y				y
40002013039	40002013	寻找	y				y
40002013040	40002013	小孩子	y				y
40002013041	40002013	，	y	y			n
40002013042	40002013	要	y				y
40002013043	40002013	除灭	y				y
40002013044	40002013	他	y				y
40002013045	40002013	。	y	y			n
40002013046	40002013	」		y			n
40002014001	40002014	约瑟	y				y
40002014002	40002014	就	y				y
40002014003	40002014	起来	y				y
40002014004	40002014	，	y	y			n
40002014005	40002014	夜间	y				y
40002014006	40002014	带着	y				y
40002014007	40002014	小孩子	y				y
40002014008	40002014	和	y				y
40002014009	40002014	他	y				y
40002014010	40002014	母亲	y				y
40002014011	40002014	往	y				y
40002014012	40002014	埃及	y				y
40002014013	40002014	去	y				y
40002014014	40002014	，		y			n
40002015001	40002015	住	y				y
40002015002	40002015	在那里	y				y
40002015003	40002015	，	y	y			n
40002015004	40002015	直到	y				y
40002015005	40002015	希律	y				y
40002015006	40002015	死	y				y
40002015007	40002015	了	y				y
40002015008	40002015	。	y	y			n
40002015009	40002015	这是	y				y
40002015010	40002015	要	y				y
40002015011	40002015	应验	y				y
40002015012	40002015	主	y				y
40002015013	40002015	借	y				y
40002015014	40002015	先知	y				y
40002015015	40002015	所说	y				y
40002015016	40002015	的话	y				y
40002015017	40002015	，	y	y			n
40002015018	40002015	说	y				y
40002015019	40002015	：	y	y			n
40002015020	40002015	「	y	y			n
40002015021	40002015	我	y				y
40002015022	40002015	从	y				y
40002015023	40002015	埃及	y				y
40002015024	40002015	召出	y				y
40002015025	40002015	我	y				y
40002015026	40002015	的	y				y
40002015027	40002015	儿子	y				y
40002015028	40002015	来	y				y
40002015029	40002015	。	y	y			n
40002015030	40002015	」		y			n
40002016001	40002016	希律	y				y
40002016002	40002016	见	y				y
40002016003	40002016	自己	y				y
40002016004	40002016	被	y				y
40002016005	40002016	博士	y				y
40002016006	40002016	愚弄	y				y
40002016007	40002016	，	y	y			n
40002016008	40002016	就	y				y
40002016009	40002016	大大	y				y
40002016010	40002016	发怒	y				y
40002016011	40002016	，	y	y			n
40002016012	40002016	差人	y				y
40002016013	40002016	将	y				y
40002016014	40002016	伯利恒	y				y
40002016015	40002016	城	y				y
40002016016	40002016	里	y				y
40002016017	40002016	并	y				y
40002016018	40002016	四境	y				y
40002016019	40002016	所有的	y				y
40002016020	40002016	男孩	y				y
40002016021	40002016	，	y	y			n
40002016022	40002016	照着	y				y
40002016023	40002016	他	y				y
