id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
40002015024	40002015	profeta				
40002015025	40002015	que				
40002015026	40002015	dijo	y			
40002015027	40002015	:		y		
40002015028	40002015	De				
40002015029	40002015	Egipto				
40002015030	40002015	llamé				
40002015031	40002015	á				
40002015032	40002015	mi				
40002015033	40002015	Hijo	y			
40002015034	40002015	.		y		
40002016001	40002016	Herodes				
40002016002	40002016	entonces	y			
40002016003	40002016	,		y		
40002016004	40002016	como				
40002016005	40002016	se				
40002016006	40002016	vió				
40002016007	40002016	burlado				
40002016008	40002016	de				
40002016009	40002016	los				
40002016010	40002016	magos	y			
40002016011	40002016	,		y		
40002016012	40002016	se				
40002016013	40002016	enojó				
40002016014	40002016	mucho	y			
40002016015	40002016	,		y		
40002016016	40002016	y				
40002016017	40002016	envió	y			
40002016018	40002016	,		y		
40002016019	40002016	y				
40002016020	40002016	mató				
40002016021	40002016	á				
40002016022	40002016	todos				
40002016023	40002016	los				
40002016024	40002016	niños				
40002016025	40002016	que				
40002016026	40002016	había				
40002016027	40002016	en				
40002016028	40002016	Bethlehem				
40002016029	40002016	y				
40002016030	40002016	en				
40002016031	40002016	todos				
40002016032	40002016	sus				
40002016033	40002016	términos	y			
40002016034	40002016	,		y		
40002016035	40002016	de				
40002016036	40002016	edad				
40002016037	40002016	de				
40002016038	40002016	dos				
40002016039	40002016	años				
