identifier	altId	text	transType	isPunc	isPrimary
01002002018	ٱلَّذِي-2	ٱلَّذِي		False	True
01002002019	عَمِلَ-2	عَمِلَ		False	True
01002003001	وَبَارَكَ-1	وَبَارَكَ		False	True
01002003002	ٱللهُ-1	ٱللهُ		False	True
01002003003	ٱلْيَوْمَ-1	ٱلْيَوْمَ		False	True
01002003004	ٱلسَّابِعَ-1	ٱلسَّابِعَ		False	True
01002003005	وَقَدَّسَهُ-1	وَقَدَّسَهُ		False	True
01002003007	لِأَنَّهُ-1	لِأَنَّهُ		False	True
01002003008	فِيهِ-1	فِيهِ		False	True
01002003009	ٱسْتَرَاحَ-1	ٱسْتَرَاحَ		False	True
01002003010	مِنْ-1	مِنْ		False	True
01002003011	جَمِيعِ-1	جَمِيعِ		False	True
01002003012	عَمَلِهِ-1	عَمَلِهِ		False	True
01002003013	ٱلَّذِي-1	ٱلَّذِي		False	True
01002003014	عَمِلَ-1	عَمِلَ		False	True
01002003015	ٱللهُ-2	ٱللهُ		False	True
01002003016	خَالِقًا-1	خَالِقًا		False	True
01002004001	هَذِهِ-1	هَذِهِ		False	True
01002004002	مَبَادِئُ-1	مَبَادِئُ		False	True
01002004003	ٱلسَّمَاوَاتِ-1	ٱلسَّمَاوَاتِ		False	True
01002004004	وَٱلْأَرْضِ-1	وَٱلْأَرْضِ		False	True
01002004005	حِينَ-1	حِينَ		False	True
01002004006	خُلِقَتْ-1	خُلِقَتْ		False	True
01002004008	يَوْمَ-1	يَوْمَ		False	True
01002004009	عَمِلَ-1	عَمِلَ		False	True
01002004010	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
01002004011	ٱلْإِلَهُ-1	ٱلْإِلَهُ		False	True
01002004012	ٱلْأَرْضَ-1	ٱلْأَرْضَ		False	True
01002004013	وَٱلسَّمَاوَاتِ-1	وَٱلسَّمَاوَاتِ		False	True
01002005001	كُلُّ-1	كُلُّ		False	True
01002005002	شَجَرِ-1	شَجَرِ		False	True
01002005003	ٱلْبَرِّيَّةِ-1	ٱلْبَرِّيَّةِ		False	True
01002005004	لَمْ-1	لَمْ		False	True
01002005005	يَكُنْ-1	يَكُنْ		False	True
01002005006	بَعْدُ-1	بَعْدُ		False	True
01002005007	فِي-1	فِي		False	True
01002005008	ٱلْأَرْضِ-1	ٱلْأَرْضِ		False	True
01002005010	وَكُلُّ-1	وَكُلُّ		False	True
01002005011	عُشْبِ-1	عُشْبِ		False	True
01002005012	ٱلْبَرِّيَّةِ-2	ٱلْبَرِّيَّةِ		False	True
01002005013	لَمْ-2	لَمْ		False	True
01002005014	يَنْبُتْ-1	يَنْبُتْ		False	True
01002005015	بَعْدُ-2	بَعْدُ		False	True
01002005017	لِأَنَّ-1	لِأَنَّ		False	True
01002005018	ٱلرَّبَّ-1	ٱلرَّبَّ		False	True
01002005019	ٱلْإِلَهَ-1	ٱلْإِلَهَ		False	True
01002005020	لَمْ-3	لَمْ		False	True
01002005021	يَكُنْ-2	يَكُنْ		False	True
01002005022	قَدْ-1	قَدْ		False	True
01002005023	أَمْطَرَ-1	أَمْطَرَ		False	True
01002005024	عَلَى-1	عَلَى		False	True
01002005025	ٱلْأَرْضِ-2	ٱلْأَرْضِ		False	True
01002005027	وَلَا-1	وَلَا		False	True
01002005028	كَانَ-1	كَانَ		False	True
01002005029	إِنْسَانٌ-1	إِنْسَانٌ		False	True
01002005030	لِيَعْمَلَ-1	لِيَعْمَلَ		False	True
01002005031	ٱلْأَرْضَ-1	ٱلْأَرْضَ		False	True
01002006001	ثُمَّ-1	ثُمَّ		False	True
01002006002	كَانَ-1	كَانَ		False	True
01002006003	ضَبَابٌ-1	ضَبَابٌ		False	True
01002006004	يَطْلَعُ-1	يَطْلَعُ		False	True
01002006005	مِنَ-1	مِنَ		False	True
01002006006	ٱلْأَرْضِ-1	ٱلْأَرْضِ		False	True
01002006007	وَيَسْقِي-1	وَيَسْقِي		False	True
01002006008	كُلَّ-1	كُلَّ		False	True
01002006009	وَجْهِ-1	وَجْهِ		False	True
01002006010	ٱلْأَرْضِ-2	ٱلْأَرْضِ		False	True
01002007001	وَجَبَلَ-1	وَجَبَلَ		False	True
01002007002	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
01002007003	ٱلْإِلَهُ-1	ٱلْإِلَهُ		False	True
01002007004	آدَمَ-1	آدَمَ		False	True
01002007005	تُرَابًا-1	تُرَابًا		False	True
01002007006	مِنَ-1	مِنَ		False	True
01002007007	ٱلْأَرْضِ-1	ٱلْأَرْضِ		False	True
01002007009	وَنَفَخَ-1	وَنَفَخَ		False	True
01002007010	فِي-1	فِي		False	True
01002007011	أَنْفِهِ-1	أَنْفِهِ		False	True
01002007012	نَسَمَةَ-1	نَسَمَةَ		False	True
01002007013	حَيَاةٍ-1	حَيَاةٍ		False	True
01002007015	فَصَارَ-1	فَصَارَ		False	True
01002007016	آدَمُ-1	آدَمُ		False	True
01002007017	نَفْسًا-1	نَفْسًا		False	True
01002007018	حَيَّةً-1	حَيَّةً		False	True
01002008001	وَغَرَسَ-1	وَغَرَسَ		False	True
01002008002	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
01002008003	ٱلْإِلَهُ-1	ٱلْإِلَهُ		False	True
01002008004	جَنَّةً-1	جَنَّةً		False	True
01002008005	فِي-1	فِي		False	True
01002008006	عَدْنٍ-1	عَدْنٍ		False	True
01002008007	شَرْقًا-1	شَرْقًا		False	True
01002008009	وَوَضَعَ-1	وَوَضَعَ		False	True
01002008010	هُنَاكَ-1	هُنَاكَ		False	True
01002008011	آدَمَ-1	آدَمَ		False	True
01002008012	ٱلَّذِي-1	ٱلَّذِي		False	True
01002008013	جَبَلَهُ-1	جَبَلَهُ		False	True
01002009001	وَأَنْبَتَ-1	وَأَنْبَتَ		False	True
01002009002	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
01002009003	ٱلْإِلَهُ-1	ٱلْإِلَهُ		False	True
01002009004	مِنَ-1	مِنَ		False	True
01002009005	ٱلْأَرْضِ-1	ٱلْأَرْضِ		False	True
01002009006	كُلَّ-1	كُلَّ		False	True
01002009007	شَجَرَةٍ-1	شَجَرَةٍ		False	True
01002009008	شَهِيَّةٍ-1	شَهِيَّةٍ		False	True
01002009009	لِلنَّظَرِ-1	لِلنَّظَرِ		False	True
01002009010	وَجَيِّدَةٍ-1	وَجَيِّدَةٍ		False	True
01002009011	لِلْأَكْلِ-1	لِلْأَكْلِ		False	True
01002009013	وَشَجَرَةَ-1	وَشَجَرَةَ		False	True
01002009014	ٱلْحَيَاةِ-1	ٱلْحَيَاةِ		False	True
01002009015	فِي-1	فِي		False	True
01002009016	وَسَطِ-1	وَسَطِ		False	True
01002009017	ٱلْجَنَّةِ-1	ٱلْجَنَّةِ		False	True
01002009019	وَشَجَرَةَ-2	وَشَجَرَةَ		False	True
01002009020	مَعْرِفَةِ-1	مَعْرِفَةِ		False	True
01002009021	ٱلْخَيْرِ-1	ٱلْخَيْرِ		False	True
01002009022	وَٱلشَّرِّ-1	وَٱلشَّرِّ		False	True
01002010001	وَكَانَ-1	وَكَانَ		False	True
01002010002	نَهْرٌ-1	نَهْرٌ		False	True
01002010003	يَخْرُجُ-1	يَخْرُجُ		False	True
01002010004	مِنْ-1	مِنْ		False	True
01002010005	عَدْنٍ-1	عَدْنٍ		False	True
01002010006	لِيَسْقِيَ-1	لِيَسْقِيَ		False	True
01002010007	ٱلْجَنَّةَ-1	ٱلْجَنَّةَ		False	True
01002010009	وَمِنْ-1	وَمِنْ		False	True
01002010010	هُنَاكَ-1	هُنَاكَ		False	True
01002010011	يَنْقَسِمُ-1	يَنْقَسِمُ		False	True
01002010012	فَيَصِيرُ-1	فَيَصِيرُ		False	True
01002010013	أَرْبَعَةَ-1	أَرْبَعَةَ		False	True
01002010014	رُؤُوسٍ-1	رُؤُوسٍ		False	True
01002011001	اِسْمُ-1	اِسْمُ		False	True
01002011002	ٱلْوَاحِدِ-1	ٱلْوَاحِدِ		False	True
01002011003	فِيشُونُ-1	فِيشُونُ		False	True
01002011005	وَهُوَ-1	وَهُوَ		False	True
01002011006	ٱلْمُحِيطُ-1	ٱلْمُحِيطُ		False	True
01002011007	بِجَمِيعِ-1	بِجَمِيعِ		False	True
01002011008	أَرْضِ-1	أَرْضِ		False	True
01002011009	ٱلْحَوِيلَةِ-1	ٱلْحَوِيلَةِ		False	True
01002011010	حَيْثُ-1	حَيْثُ		False	True
01002011011	ٱلذَّهَبُ-1	ٱلذَّهَبُ		False	True
01002012001	وَذَهَبُ-1	وَذَهَبُ		False	True
01002012002	تِلْكَ-1	تِلْكَ		False	True
01002012003	ٱلْأَرْضِ-1	ٱلْأَرْضِ		False	True
01002012004	جَيِّدٌ-1	جَيِّدٌ		False	True
01002012006	هُنَاكَ-1	هُنَاكَ		False	True
01002012007	ٱلْمُقْلُ-1	ٱلْمُقْلُ		False	True
01002012008	وَحَجَرُ-1	وَحَجَرُ		False	True
01002012009	ٱلْجَزْعِ-1	ٱلْجَزْعِ		False	True
01002013001	وَٱسْمُ-1	وَٱسْمُ		False	True
01002013002	ٱلنَّهْرِ-1	ٱلنَّهْرِ		False	True
01002013003	ٱلثَّانِى-1	ٱلثَّانِى		False	True
01002013004	جِيحُونُ-1	جِيحُونُ		False	True
01002013006	وَهُوَ-1	وَهُوَ		False	True
01002013007	ٱلْمُحِيطُ-1	ٱلْمُحِيطُ		False	True
01002013008	بِجَمِيعِ-1	بِجَمِيعِ		False	True
01002013009	أَرْضِ-1	أَرْضِ		False	True
01002013010	كُوشٍ-1	كُوشٍ		False	True
01002014001	وَٱسْمُ-1	وَٱسْمُ		False	True
01002014002	ٱلنَّهْرِ-1	ٱلنَّهْرِ		False	True
01002014003	ٱلثَّالِثِ-1	ٱلثَّالِثِ		False	True
01002014004	حِدَّاقِلُ-1	حِدَّاقِلُ		False	True
01002014006	وَهُوَ-1	وَهُوَ		False	True
01002014007	ٱلْجَارِي-1	ٱلْجَارِي		False	True
01002014008	شَرْقِيَّ-1	شَرْقِيَّ		False	True
01002014009	أَشُّورَ-1	أَشُّورَ		False	True
01002014011	وَٱلنَّهْرُ-1	وَٱلنَّهْرُ		False	True
01002014012	ٱلرَّابِعُ-1	ٱلرَّابِعُ		False	True
01002014013	ٱلْفُرَاتُ-1	ٱلْفُرَاتُ		False	True
01002015001	وَأَخَذَ-1	وَأَخَذَ		False	True
01002015002	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
01002015003	ٱلْإِلَهُ-1	ٱلْإِلَهُ		False	True
01002015004	آدَمَ-1	آدَمَ		False	True
01002015005	وَوَضَعَهُ-1	وَوَضَعَهُ		False	True
01002015006	فِي-1	فِي		False	True
01002015007	جَنَّةِ-1	جَنَّةِ		False	True
01002015008	عَدْنٍ-1	عَدْنٍ		False	True
01002015009	لِيَعْمَلَهَا-1	لِيَعْمَلَهَا		False	True
01002015010	وَيَحْفَظَهَا-1	وَيَحْفَظَهَا		False	True
01002016001	وَأَوْصَى-1	وَأَوْصَى		False	True
01002016002	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
01002016003	ٱلْإِلَهُ-1	ٱلْإِلَهُ		False	True
01002016004	آدَمَ-1	آدَمَ		False	True
01002016005	قَائِلًا-1	قَائِلًا		False	True
01002016008	مِنْ-1	مِنْ		False	True
01002016009	جَمِيعِ-1	جَمِيعِ		False	True
01002016010	شَجَرِ-1	شَجَرِ		False	True
01002016011	ٱلْجَنَّةِ-1	ٱلْجَنَّةِ		False	True
01002016012	تَأْكُلُ-1	تَأْكُلُ		False	True
01002016013	أَكْلًا-1	أَكْلًا		False	True
01002017001	وَأَمَّا-1	وَأَمَّا		False	True
01002017002	شَجَرَةُ-1	شَجَرَةُ		False	True
01002017003	مَعْرِفَةِ-1	مَعْرِفَةِ		False	True
01002017004	ٱلْخَيْرِ-1	ٱلْخَيْرِ		False	True
01002017005	وَٱلشَّرِّ-1	وَٱلشَّرِّ		False	True
01002017006	فَلَا-1	فَلَا		False	True
01002017007	تَأْكُلْ-1	تَأْكُلْ		False	True
01002017008	مِنْهَا-1	مِنْهَا		False	True
01002017010	لِأَنَّكَ-1	لِأَنَّكَ		False	True
01002017011	يَوْمَ-1	يَوْمَ		False	True
01002017012	تَأْكُلُ-1	تَأْكُلُ		False	True
01002017013	مِنْهَا-2	مِنْهَا		False	True
01002017014	مَوْتًا-1	مَوْتًا		False	True
01002017015	تَمُوتُ-1	تَمُوتُ		False	True
01002018001	وَقَالَ-1	وَقَالَ		False	True
01002018002	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
01002018003	ٱلْإِلَهُ-1	ٱلْإِلَهُ		False	True
01002018006	لَيْسَ-1	لَيْسَ		False	True
01002018007	جَيِّدًا-1	جَيِّدًا		False	True
01002018008	أَنْ-1	أَنْ		False	True
01002018009	يَكُونَ-1	يَكُونَ		False	True
01002018010	آدَمُ-1	آدَمُ		False	True
01002018011	وَحْدَهُ-1	وَحْدَهُ		False	True
01002018013	فَأَصْنَعَ-1	فَأَصْنَعَ		False	True
01002018014	لَهُ-1	لَهُ		False	True
01002018015	مُعِينًا-1	مُعِينًا		False	True
01002018016	نَظِيرَهُ-1	نَظِيرَهُ		False	True
01002019001	وَجَبَلَ-1	وَجَبَلَ		False	True
01002019002	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
01002019003	ٱلْإِلَهُ-1	ٱلْإِلَهُ		False	True
01002019004	مِنَ-1	مِنَ		False	True
01002019005	ٱلْأَرْضِ-1	ٱلْأَرْضِ		False	True
01002019006	كُلَّ-1	كُلَّ		False	True
01002019007	حَيَوَانَاتِ-1	حَيَوَانَاتِ		False	True
01002019008	ٱلْبَرِّيَّةِ-1	ٱلْبَرِّيَّةِ		False	True
01002019009	وَكُلَّ-1	وَكُلَّ		False	True
01002019010	طُيُورِ-1	طُيُورِ		False	True
01002019011	ٱلسَّمَاءِ-1	ٱلسَّمَاءِ		False	True
01002019013	فَأَحْضَرَهَا-1	فَأَحْضَرَهَا		False	True
01002019014	إِلَى-1	إِلَى		False	True
01002019015	آدَمَ-1	آدَمَ		False	True
01002019016	لِيَرَى-1	لِيَرَى		False	True
01002019017	مَاذَا-1	مَاذَا		False	True
01002019018	يَدْعُوهَا-1	يَدْعُوهَا		False	True
01002019020	وَكُلُّ-1	وَكُلُّ		False	True
01002019021	مَا-1	مَا		False	True
01002019022	دَعَا-1	دَعَا		False	True
01002019023	بِهِ-1	بِهِ		False	True
01002019024	آدَمُ-1	آدَمُ		False	True
01002019025	ذَاتَ-1	ذَاتَ		False	True
01002019026	نَفْسٍ-1	نَفْسٍ		False	True
01002019027	حَيَّةٍ-1	حَيَّةٍ		False	True
01002019028	فَهُوَ-1	فَهُوَ		False	True
01002019029	ٱسْمُهَا-1	ٱسْمُهَا		False	True
01002020001	فَدَعَا-1	فَدَعَا		False	True
01002020002	آدَمُ-1	آدَمُ		False	True
01002020003	بِأَسْمَاءٍ-1	بِأَسْمَاءٍ		False	True
01002020004	جَمِيعَ-1	جَمِيعَ		False	True
01002020005	ٱلْبَهَائِمِ-1	ٱلْبَهَائِمِ		False	True
01002020006	وَطُيُورَ-1	وَطُيُورَ		False	True
01002020007	ٱلسَّمَاءِ-1	ٱلسَّمَاءِ		False	True
01002020008	وَجَمِيعَ-1	وَجَمِيعَ		False	True
01002020009	حَيَوَانَاتِ-1	حَيَوَانَاتِ		False	True
01002020010	ٱلْبَرِّيَّةِ-1	ٱلْبَرِّيَّةِ		False	True
01002020012	وَأَمَّا-1	وَأَمَّا		False	True
01002020013	لِنَفْسِهِ-1	لِنَفْسِهِ		False	True
01002020014	فَلَمْ-1	فَلَمْ		False	True
01002020015	يَجِدْ-1	يَجِدْ		False	True
01002020016	مُعِينًا-1	مُعِينًا		False	True
01002020017	نَظِيرَهُ-1	نَظِيرَهُ		False	True
01002021001	فَأَوْقَعَ-1	فَأَوْقَعَ		False	True
01002021002	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
01002021003	ٱلْإِلَهُ-1	ٱلْإِلَهُ		False	True
01002021004	سُبَاتًا-1	سُبَاتًا		False	True
01002021005	عَلَى-1	عَلَى		False	True
01002021006	آدَمَ-1	آدَمَ		False	True
01002021007	فَنَامَ-1	فَنَامَ		False	True
01002021009	فَأَخَذَ-1	فَأَخَذَ		False	True
01002021010	وَاحِدَةً-1	وَاحِدَةً		False	True
01002021011	مِنْ-1	مِنْ		False	True
01002021012	أَضْلَاعِهِ-1	أَضْلَاعِهِ		False	True
01002021013	وَمَلَأَ-1	وَمَلَأَ		False	True
01002021014	مَكَانَهَا-1	مَكَانَهَا		False	True
01002021015	لَحْمًا-1	لَحْمًا		False	True
01002022001	وَبَنَى-1	وَبَنَى		False	True
01002022002	ٱلرَّبُّ-1	ٱلرَّبُّ		False	True
01002022003	ٱلْإِلَهُ-1	ٱلْإِلَهُ		False	True
01002022004	ٱلضِّلْعَ-1	ٱلضِّلْعَ		False	True
01002022005	ٱلَّتِي-1	ٱلَّتِي		False	True
01002022006	أَخَذَهَا-1	أَخَذَهَا		False	True
01002022007	مِنْ-1	مِنْ		False	True
01002022008	آدَمَ-1	آدَمَ		False	True
01002022009	ٱمْرَأَةً-1	ٱمْرَأَةً		False	True
01002022010	وَأَحْضَرَهَا-1	وَأَحْضَرَهَا		False	True
01002022011	إِلَى-1	إِلَى		False	True
01002022012	آدَمَ-2	آدَمَ		False	True
01002023001	فَقَالَ-1	فَقَالَ		False	True
01002023002	آدَمُ-1	آدَمُ		False	True
01002023005	هَذِهِ-1	هَذِهِ		False	True
01002023006	ٱلْآنَ-1	ٱلْآنَ		False	True
01002023007	عَظْمٌ-1	عَظْمٌ		False	True
01002023008	مِنْ-1	مِنْ		False	True
01002023009	عِظَامِي-1	عِظَامِي		False	True
01002023010	وَلَحْمٌ-1	وَلَحْمٌ		False	True
01002023011	مِنْ-2	مِنْ		False	True
01002023012	لَحْمِي-1	لَحْمِي		False	True
01002023014	هَذِهِ-2	هَذِهِ		False	True
01002023015	تُدْعَى-1	تُدْعَى		False	True
01002023016	ٱمْرَأَةً-1	ٱمْرَأَةً		False	True
01002023017	لِأَنَّهَا-1	لِأَنَّهَا		False	True
01002023018	مِنِ-1	مِنِ		False	True
01002023019	ٱمْرِءٍ-1	ٱمْرِءٍ		False	True
01002023020	أُخِذَتْ-1	أُخِذَتْ		False	True
01002024001	لِذَلِكَ-1	لِذَلِكَ		False	True
01002024002	يَتْرُكُ-1	يَتْرُكُ		False	True
01002024003	ٱلرَّجُلُ-1	ٱلرَّجُلُ		False	True
01002024004	أَبَاهُ-1	أَبَاهُ		False	True
01002024005	وَأُمَّهُ-1	وَأُمَّهُ		False	True
01002024006	وَيَلْتَصِقُ-1	وَيَلْتَصِقُ		False	True
01002024007	بِٱمْرَأَتِهِ-1	بِٱمْرَأَتِهِ		False	True
01002024008	وَيَكُونَانِ-1	وَيَكُونَانِ		False	True
01002024009	جَسَدًا-1	جَسَدًا		False	True
01002024010	وَاحِدًا-1	وَاحِدًا		False	True
01002025001	وَكَانَا-1	وَكَانَا		False	True
01002025002	كِلَاهُمَا-1	كِلَاهُمَا		False	True
